date,year,month,day,city,latitude,longitude,cedi_price/(KG)
2019-08-15,2019,8,15,Techiman,7.58,-1.93,1.36
2019-09-15,2019,9,15,Techiman,7.58,-1.93,1.36
2020-02-15,2020,2,15,Kintampo,8.06,-1.73,2.22
2020-02-15,2020,2,15,Sunyani,7.33,-2.33,2.73
2020-02-15,2020,2,15,Techiman,7.58,-1.93,2.21
2020-04-15,2020,4,15,Kintampo,8.06,-1.73,5.59
2020-04-15,2020,4,15,Sunyani,7.33,-2.33,5.19
2020-04-15,2020,4,15,Techiman,7.58,-1.93,3.28
2020-05-15,2020,5,15,Kintampo,8.06,-1.73,3.23
2020-05-15,2020,5,15,Sunyani,7.33,-2.33,3.16
2020-05-15,2020,5,15,Techiman,7.58,-1.93,2.18
2020-06-15,2020,6,15,Kintampo,8.06,-1.73,3.76
2020-06-15,2020,6,15,Sunyani,7.33,-2.33,3.12
2020-06-15,2020,6,15,Techiman,7.58,-1.93,2.77
2020-07-15,2020,7,15,Kintampo,8.06,-1.73,2.22
2020-07-15,2020,7,15,Sunyani,7.33,-2.33,2.73
2020-07-15,2020,7,15,Techiman,7.58,-1.93,2.21
2020-08-15,2020,8,15,Kintampo,8.06,-1.73,2.15
2020-08-15,2020,8,15,Sunyani,7.33,-2.33,2.73
2020-08-15,2020,8,15,Techiman,7.58,-1.93,2.21
2020-09-15,2020,9,15,Kintampo,8.06,-1.73,2.13
2020-09-15,2020,9,15,Sunyani,7.33,-2.33,2.73
2020-09-15,2020,9,15,Techiman,7.58,-1.93,2.21
2021-01-15,2021,1,15,Kintampo,8.06,-1.73,1.93
2021-01-15,2021,1,15,Techiman,7.58,-1.93,1.38
2021-03-15,2021,3,15,Kintampo,8.06,-1.73,1.94
2021-03-15,2021,3,15,Sunyani,7.33,-2.33,2.0
2021-03-15,2021,3,15,Techiman,7.58,-1.93,1.9
2021-04-15,2021,4,15,Kintampo,8.06,-1.73,3.0
2021-04-15,2021,4,15,Sunyani,7.33,-2.33,3.13
2021-04-15,2021,4,15,Techiman,7.58,-1.93,3.38
2021-05-15,2021,5,15,Sunyani,7.33,-2.33,3.66
2021-05-15,2021,5,15,Techiman,7.58,-1.93,3.83
2021-06-15,2021,6,15,Sunyani,7.33,-2.33,4.54
2021-09-15,2021,9,15,Techiman,7.58,-1.93,4.29
2021-11-15,2021,11,15,Sunyani,7.33,-2.33,3.25
2022-01-15,2022,1,15,Sunyani,7.33,-2.33,5.34
2022-02-15,2022,2,15,Kintampo,8.06,-1.73,3.79
2022-02-15,2022,2,15,Sunyani,7.33,-2.33,4.74
2022-02-15,2022,2,15,Techiman,7.58,-1.93,3.82
2022-03-15,2022,3,15,Sunyani,7.33,-2.33,3.06
2022-03-15,2022,3,15,Techiman,7.58,-1.93,3.77
2022-04-15,2022,4,15,Kintampo,8.06,-1.73,3.11
2022-04-15,2022,4,15,Sunyani,7.33,-2.33,4.23
2022-04-15,2022,4,15,Techiman,7.58,-1.93,3.96
2022-05-15,2022,5,15,Sunyani,7.33,-2.33,4.54
2022-09-15,2022,9,15,Sunyani,7.33,-2.33,4.85
2022-10-15,2022,10,15,Sunyani,7.33,-2.33,5.85
2023-01-15,2023,1,15,Kintampo,8.06,-1.73,4.26
2023-01-15,2023,1,15,Techiman,7.58,-1.93,3.97
2023-02-15,2023,2,15,Kintampo,8.06,-1.73,3.75
2023-02-15,2023,2,15,Sunyani,7.33,-2.33,4.71
2023-02-15,2023,2,15,Techiman,7.58,-1.93,4.03
2023-03-15,2023,3,15,Kintampo,8.06,-1.73,3.96
2023-03-15,2023,3,15,Sunyani,7.33,-2.33,4.71
2023-03-15,2023,3,15,Techiman,7.58,-1.93,4.15
2023-05-15,2023,5,15,Techiman,7.58,-1.93,1.22
