date,year,month,day,city,latitude,longitude,cedi_price,cedi_price/(KG)
2019-08-15,2019,8,15,Koforidua,6.08,-0.25,195.0,0.78
2019-08-15,2019,8,15,Koforidua,6.08,-0.25,7.5,7.5
2019-09-15,2019,9,15,Koforidua,6.08,-0.25,195.0,0.78
2019-09-15,2019,9,15,Koforidua,6.08,-0.25,7.5,7.5
2019-10-15,2019,10,15,Koforidua,6.08,-0.25,195.0,0.78
2019-10-15,2019,10,15,Koforidua,6.08,-0.25,7.5,7.5
2019-11-15,2019,11,15,Koforidua,6.08,-0.25,195.0,0.78
2019-11-15,2019,11,15,Koforidua,6.08,-0.25,7.5,7.5
2019-12-15,2019,12,15,Koforidua,6.08,-0.25,195.0,0.78
2019-12-15,2019,12,15,Koforidua,6.08,-0.25,7.5,7.5
2020-01-15,2020,1,15,Koforidua,6.08,-0.25,180.0,0.72
2020-01-15,2020,1,15,Koforidua,6.08,-0.25,7.5,7.5
2020-03-15,2020,3,15,Koforidua,6.08,-0.25,155.0,0.62
2020-03-15,2020,3,15,Koforidua,6.08,-0.25,7.5,7.5
2020-04-15,2020,4,15,Koforidua,6.08,-0.25,937.5,3.75
2020-04-15,2020,4,15,Koforidua,6.08,-0.25,4.4,4.4
2020-05-15,2020,5,15,Koforidua,6.08,-0.25,937.5,3.75
2020-05-15,2020,5,15,Koforidua,6.08,-0.25,3.82,3.82
2020-06-15,2020,6,15,Koforidua,6.08,-0.25,853.57,3.41
2020-08-15,2020,8,15,Koforidua,6.08,-0.25,658.81,2.64
2020-08-15,2020,8,15,Koforidua,6.08,-0.25,3.73,3.73
2020-09-15,2020,9,15,Koforidua,6.08,-0.25,410.0,1.64
2020-09-15,2020,9,15,Koforidua,6.08,-0.25,2.66,2.66
2020-10-15,2020,10,15,Koforidua,6.08,-0.25,145.0,0.58
2020-10-15,2020,10,15,Koforidua,6.08,-0.25,7.5,7.5
2020-11-15,2020,11,15,Koforidua,6.08,-0.25,263.13,1.05
2020-11-15,2020,11,15,Koforidua,6.08,-0.25,7.5,7.5
2020-12-15,2020,12,15,Koforidua,6.08,-0.25,280.0,1.12
2020-12-15,2020,12,15,Koforidua,6.08,-0.25,7.5,7.5
2021-01-15,2021,1,15,Koforidua,6.08,-0.25,425.92,1.7
2021-01-15,2021,1,15,Koforidua,6.08,-0.25,4.24,4.24
2021-02-15,2021,2,15,Koforidua,6.08,-0.25,488.46,1.95
2021-02-15,2021,2,15,Koforidua,6.08,-0.25,2.85,2.85
2021-03-15,2021,3,15,Koforidua,6.08,-0.25,672.51,2.69
2021-03-15,2021,3,15,Koforidua,6.08,-0.25,3.77,3.77
2021-04-15,2021,4,15,Koforidua,6.08,-0.25,1748.54,6.99
2021-04-15,2021,4,15,Koforidua,6.08,-0.25,8.07,8.07
2021-05-15,2021,5,15,Koforidua,6.08,-0.25,1748.54,6.99
2021-05-15,2021,5,15,Koforidua,6.08,-0.25,8.07,8.07
2021-06-15,2021,6,15,Koforidua,6.08,-0.25,1748.54,6.99
2021-06-15,2021,6,15,Koforidua,6.08,-0.25,6.75,6.75
2021-09-15,2021,9,15,Koforidua,6.08,-0.25,604.74,2.42
2021-09-15,2021,9,15,Koforidua,6.08,-0.25,2.98,2.98
2021-11-15,2021,11,15,Koforidua,6.08,-0.25,908.42,3.63
2021-11-15,2021,11,15,Koforidua,6.08,-0.25,7.27,7.27
2021-12-15,2021,12,15,Koforidua,6.08,-0.25,908.42,3.63
2021-12-15,2021,12,15,Koforidua,6.08,-0.25,7.27,7.27
2022-01-15,2022,1,15,Koforidua,6.08,-0.25,908.42,3.63
2022-01-15,2022,1,15,Koforidua,6.08,-0.25,7.27,7.27
2022-05-15,2022,5,15,Koforidua,6.08,-0.25,913.74,3.65
2022-05-15,2022,5,15,Koforidua,6.08,-0.25,5.5,5.5
2023-02-15,2023,2,15,Koforidua,6.08,-0.25,1333.33,5.33
2023-02-15,2023,2,15,Koforidua,6.08,-0.25,6.8,6.8
2023-03-15,2023,3,15,Koforidua,6.08,-0.25,1229.51,4.92
2023-03-15,2023,3,15,Koforidua,6.08,-0.25,6.84,6.84
2023-07-15,2023,7,15,Koforidua,6.08,-0.25,1820.11,7.28
